sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2018-01-23T00:00:00+08:00","CDC","2018-01-23T00:00:00+08:00","2018-04-23T00:00:00+08:00","疾病管制署","斯里蘭卡─登革熱","斯里蘭卡疫情持續，今年截至1/17累計約3,000例，以西部省之首都可倫坡及加姆珀哈區佔約3成病例數為多；該國2017年累計18萬例。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=9tY4xduN-qQtg3jzyD8sGQ","國際重要疫情資訊","第一級:注意(Watch)","登革熱","斯里蘭卡","Sri Lanka","7.63,80.68","LK","",""
"2018-01-23T00:00:00+08:00","CDC","2018-01-23T00:00:00+08:00","2018-04-23T00:00:00+08:00","疾病管制署","烏克蘭─麻疹","烏克蘭病例數大幅增加，今年首2週累計約1,300例，約7成為孩童，多集中於西部省份；該國近年疫苗覆蓋率低於50%，2017年累計約4,800例，迄今包含8人死亡。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=rs82ydQjF5KQCsRkOthr3w","國際重要疫情資訊","第一級:注意(Watch)","麻疹","烏克蘭","Ukraine","48.57,31.28","UA","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","阿富汗─小兒麻痺症","阿富汗新增2017年第14例WPV1病例，個案來自南部坎達哈省，2017/12/28出現麻痺症狀；另新增5件環境陽性檢體，分別來自東部楠格哈爾省、庫納爾省及西南部赫爾曼德省。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=wav45-hpNR3ptVgoR02QDg","國際重要疫情資訊","第一級:注意(Watch)","小兒麻痺症/急性無力肢體麻痺","阿富汗","Afghanistan","33.90,66.04","AF","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","巴西─黃熱病","巴西黃熱病病例數持續增加，自2017/7/1至2018/1/14，累計4州35例確診，其中20例死亡，另有145例調查中；動物監測部分累計逾2,400件靈長類動物感染案例，其中411件確診。ECDC評估巴西已進入蚊蟲活躍季節，且部分地區疫苗覆蓋不佳，推測病毒於市郊、都市傳播與暴露風險人數均有增加可能性，2/9-2/14巴西將舉辦嘉年華，預期未接種疫苗之旅遊相關病例可能有增加情形，惟境外移入病例造成歐洲當地疫情傳播風險非常低。另WHO評估巴西自2017年7月後於大城市近郊持續出現動物流行疫情之狀況令人擔心；近期曾發生赴該國未接種疫苗之旅客感染情形，呼籲各國應加強旅客出發前接種疫苗建議；並提醒於病毒血症期返國之旅客，可能造成具病媒蚊活動國家出現當地傳播風險。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=tcYmgmoqaYHDbsQjbPKavA","國際重要疫情資訊","第一級:注意(Watch)","黃熱病","巴西","Brazil","-15.75,-47.95","BR","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","沙烏地阿拉伯─中東呼吸症候群冠狀病毒感染症","沙烏地阿拉伯1/12-1/18新增2例(1例死亡)及3例先前通報病例死亡，新病例為中部利雅德省及西北部焦夫省各1例，均為原發病例；該國迄今累計1,776例，724例死亡。 ","對當地採取加強防護","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=5S5gDP6qmvMks47T8D7PxQ","國際重要疫情資訊","第二級:警示(Alert)","中東呼吸症候群冠狀病毒感染症","沙烏地阿拉伯","Saudi Arabia","24.20,44.73","SA","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","法國─禽類禽流感","OIE1/19公布法國於1/16新增1起LPAI H5N3疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=1qyDqaqXFR9lDLMWhWYpJA","國際重要疫情資訊","","其他","法國","France","46.67,2.46","FR","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","英國─禽類禽流感","OIE 1/17公布英國於1/9新增1起HPAI H5N6疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=YUEB7yDXSe62BK1dnDKjYg","國際重要疫情資訊","","其他","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","菲律賓─麻疹","據報導，菲律賓南部納卯市(Davao City)近期麻疹病例數增加，自2017年11月發現首例，12月疫情上升，迄今累計16例確診病例及222例疑似病例，當局表示部分病例為非當地居民且無疫苗接種史，目前尚不清楚爆發原因；該國2017年累計逾850例確診病例，高於2016年(約650例)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=hg2-Nd-9f_hR3hQ3eBlEFw","國際重要疫情資訊","","麻疹","菲律賓","Philippines","12.42,122.82","PH","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","泰國─恙蟲病","泰國自2017/10/1至2018/1/12累計近2,200例恙蟲病病例，其中2例死亡，發病率以該國西北部清邁府及湄宏順府等行政區為高；當局表示全年均有病例通報，惟冬季以來病例數持續上升，提醒民眾至森林旅遊後若有相關症狀應盡速就醫。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=B4dJnoyCegMQHF2C4eb9sg","國際重要疫情資訊","","恙蟲病","泰國","Thailand","15.02,101.51","TH","",""
"2018-01-22T00:00:00+08:00","CDC","2018-01-22T00:00:00+08:00","2018-04-22T00:00:00+08:00","疾病管制署","剛果民主共和國─小兒麻痺症","剛果民主共和國新增通報5例cVDPV2病例，個案均來自東南部坦噶尼喀省(Tanganika)，最近1例於2017/11/25出現麻痺症狀；該國2017年累計17例。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=hurJ1bDy3Hc9spydNMnJiw","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","剛果民主共和國","Congo,Democratic Republic of the","-3.07,24.52","CD","",""
"2018-01-19T00:00:00+08:00","CDC","2018-01-19T00:00:00+08:00","2018-04-19T00:00:00+08:00","疾病管制署","沙烏地阿拉伯─禽類禽流感","OIE 1/16公布沙烏地阿拉伯於2017/12/22-2018/1/1新增8起HPAI H5N8疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=6F2LqxLICo5zAbSrhbOnqQ","國際重要疫情資訊","","其他","沙烏地阿拉伯","Saudi Arabia","24.20,44.73","SA","",""
"2018-01-19T00:00:00+08:00","CDC","2018-01-19T00:00:00+08:00","2018-04-19T00:00:00+08:00","疾病管制署","日本─禽類禽流感","日本1/17公布東京都大田區自1/5採集死亡野鳥(蒼鷹)樣本中檢出HPAI H5N6病毒。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=oFjvvWSiMBwz9YjbKXDqhA","國際重要疫情資訊","","其他","日本","Japan","34.30,138.51","JP","",""
"2018-01-19T00:00:00+08:00","CDC","2018-01-19T00:00:00+08:00","2018-04-19T00:00:00+08:00","疾病管制署","美國─沙門氏菌感染症","美國1/16公布一起跨州沙門氏菌感染疫情，截至1/12累計9州共25名病例，其中6名住院；發病日介於2017/5/11-11/4，年齡介於1-82歲(中位數為19歲)，病例以加州為多；經流病調查顯示感染源可能與品牌為Coconut Tree (Evershing International TradingCompany)的冷凍椰絲有關。經查該產品我國未有申請食品輸入查驗紀錄。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=uop_36rz1QeJlokqvrOsnA","國際重要疫情資訊","","沙門氏菌感染症","美國","USA","38.82,-100.54","US","",""
"2018-01-19T00:00:00+08:00","CDC","2018-01-19T00:00:00+08:00","2018-04-19T00:00:00+08:00","疾病管制署","印尼─麻疹","據報導，印尼東部巴布亞省阿斯馬特縣近期發生麻疹疫情，自2017年9月起累計568例，175例住院，59名孩童伴隨營養不良而死亡，當局表示由於該區地處偏遠、衛生醫療人員不足及居民人口流動性高等因素阻礙治療及疫苗接種工作進行。該國2017年累計約8,700例疑似病例，其中2,700例確診。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=gyPISyq7AWvG6CaLqOwERA","國際重要疫情資訊","第一級:注意(Watch)","麻疹","印尼","Indonesia","-4.39,122.95","ID","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","英國─麻疹","英國英格蘭1/15更新近期大城市麻疹疫情，截至1/9於西約克郡(34例)、柴郡及利物浦市(29例)、西密德蘭郡地區(32例)、薩里郡 (20例)及大曼徹斯特郡(7例)累計122例確診病例。","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=q3tzBFOOXK7Bhf9fh6mMQA","國際重要疫情資訊","第一級:注意(Watch)","麻疹","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","中國大陸─H5N6流感","WHO於1/16公布中國大陸1/6報告1例H5N6病例資訊(前已掌握)，福建省三明市3歲女童，2017/12/19發病，治療後已痊癒，發病前曾接觸活禽；WHO表示儘管H5N6對於人類會造成嚴重症狀，但迄今為止人類病例仍少且無持續人傳人情形，將持續釐清該型別病毒特性，現國際傳播風險為低。 ","提醒遵守當地的一般預防措施","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=8m1z1ldoc_U4PnP28BKO-g","國際重要疫情資訊","第一級:注意(Watch)","新型A型流感","中國大陸","China","34.307144,103.974609","CN","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","柬埔寨─禽類禽流感","OIE 1/16公布柬埔寨於1/7新增1起HPAI H5N1疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=tOhjcM30fS-QE-2rx2ZSdQ","國際重要疫情資訊","","其他","柬埔寨","Cambodia","12.74,105.07","KH","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","南蘇丹─裂谷熱","WHO於1/16公布南蘇丹東湖州東伊羅勒(Yirol East)郡3人疑似感染病毒性出血熱死亡疫情資訊(前已掌握) ，指標個案於為30歲孕婦，迄今累計60名接觸者，其中1人(曾接觸指標病例)出現症狀；於7件人類檢體中3件對裂谷熱IgG或IgM呈陽性，另動物檢體檢驗結果待確認；WHO表示裂谷熱在該國部分地區流行，最近一次疫情發生於2007年，由於牲畜無管制性的移動可能增加疾病傳播至新區域的風險，而受感染動物流產率及死亡率高將導致經濟損失，應加強人類及動物綜合防控措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=k6-oIC-bRvlndB1NArFz7g","國際重要疫情資訊","","其他","南蘇丹共和國","South Sudan,Republic of","4.85,31.6","SS","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","塞內加爾─登革熱","WHO於1/17更新公布塞內加爾登革熱疫情，2017/9/28自西北部盧加區檢出2名確診病例後，截至2018/1/7累計805例疑似病例，其中138例確診，確診病例分布於西北部4個行政區，尚無報告重症及死亡病例，經檢驗型別僅有DENV-1；WHO表示儘管病例數自去年11月初開始呈下降趨勢，惟無法掌握未就醫之輕症或無症狀個案，故病例數有低估的可能，另雨季雖已於10月結束，惟尚有多處孳生源，評估仍具擴散風險。該國最近一起疫情發生於2009年，流行型別為DENV-3。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=IxEcBHsIXTrx20N2gZ41EA","國際重要疫情資訊","","登革熱","塞內加爾","Senegal","14.36,-14.44","SN","",""
"2018-01-18T00:00:00+08:00","CDC","2018-01-18T00:00:00+08:00","2018-04-18T00:00:00+08:00","疾病管制署","荷蘭─黃熱病","據報導，荷蘭報告一名境外移入病例，為46歲男性，2017/12/18-2018/1/8曾至巴西旅遊，主要活動於聖保羅州，1/7出現症狀，診斷及治療後已康復。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=U59UJQQZ_KHR4BvmagWyPg","國際重要疫情資訊","","黃熱病","荷蘭","Netherlands","51.89,6.50","NL","",""
"2018-01-17T00:00:00+08:00","CDC","2018-01-17T00:00:00+08:00","2018-04-17T00:00:00+08:00","疾病管制署","印度─禽類禽流感","OIE1/15公布印度於12/26新增1起HPAI H5N8疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=6iVFhxyLtFvvqpnLIxZ0Pw","國際重要疫情資訊","","其他","印度","India","22.99,79.80","IN","",""
"2018-01-17T00:00:00+08:00","CDC","2018-01-17T00:00:00+08:00","2018-04-17T00:00:00+08:00","疾病管制署","伊拉克─禽類禽流感","OIE 1/14公布伊拉克於1/10新增1起HPAI H5N8疫情。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VqwwJ6j8MiUfDbo-MX1Smw","國際重要疫情資訊","","其他","伊拉克","Iraq","33.02,43.06","IQ","",""
"2018-01-17T00:00:00+08:00","CDC","2018-01-17T00:00:00+08:00","2018-04-17T00:00:00+08:00","疾病管制署","納米比亞─E型肝炎","WHO於1/15公布納米比亞近期E型肝炎疫情(前已掌握)，自2017年近10月初截至2018/1/8累計237例疑似病例，其中21例確診，1人死亡，個案分布首都溫荷克及南部哈達普區里霍博斯，多來自缺乏衛生設備及安全用水之貧民社區，主要影響24-39歲族群，3名為孕婦；WHO表示該國正值假期，國內人口流動增加，加上雨季民眾可能會收集雨水或地面水做為飲用水，將增加感染風險，亦可能擴散至其他貧民社區或環境衛生條件較差的城鎮，評估國內傳播風險高，區域及全球則為低。該國首起疫情於1983年，最近一起則於1995-1996年，均發生於東北部奧卡萬戈區，且皆由基因型1型所引起。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=mcyJe5phCEs1teUxpHoMmw","國際重要疫情資訊","","急性病毒性E型肝炎","納米比亞","Namibia","-19.35,16.25","NA","",""
"2018-01-17T00:00:00+08:00","CDC","2018-01-17T00:00:00+08:00","2018-04-17T00:00:00+08:00","疾病管制署","尚比亞─霍亂","尚比亞首都路沙卡(Lusaka)市霍亂疫情持續，自2017/10/6爆發以來截至2018/1/15累計逾3,200例，74人死亡，當局表示現值雨季(將持續至4月)加上水及衛生設備不足的情況下，可能使疫情加劇，WHO持續協助該國進行疫苗接種。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=95CL0JoAxUdl0uZANKhESw","國際重要疫情資訊","","霍亂","尚比亞","Zambia","-13.49,27.77","ZM","",""
"2018-01-17T00:00:00+08:00","CDC","2018-01-17T00:00:00+08:00","2018-04-17T00:00:00+08:00","疾病管制署","日本─潰瘍棒狀桿菌感染症","日本1/10公布感染人畜共通之潰瘍棒狀桿菌感染症首例死亡病例，發生於2016年一名福岡縣60多歲女性，曾餵食3隻流浪貓後出現呼吸困難，疑延誤治療而死亡；該國2001年至2017年11月累計25例疑似被犬貓傳染的病例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=S5EEpzVI4vOtus4lJ-c-hg","國際重要疫情資訊","","其他","日本","Japan","34.30,138.51","JP","",""
"2018-01-16T00:00:00+08:00","CDC","2018-01-16T00:00:00+08:00","2018-04-16T00:00:00+08:00","疾病管制署","韓國─禽類禽流感","韓國1/15公布京畿道金浦市一處養雞場檢出高病原性禽流感病毒，型別待確認。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=9n21WG5T1s5_43-Yx3T4wg","國際重要疫情資訊","","其他","韓國","Korea(South Korea)","36.49,127.88","KR","",""
"2018-01-16T00:00:00+08:00","CDC","2018-01-16T00:00:00+08:00","2018-04-16T00:00:00+08:00","疾病管制署","英國─禽類禽流感","英國1/12公布西南部多塞特郡香川自野鳥檢出HPAI H5N6病毒，為該國本季首起疫情，經分析顯示此次H5N6病毒株與近幾個月流行於歐洲野鳥的病毒株相似，不同於中國大陸人類流行之病毒株。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=tqcTAQZzFmyr1tWj8wf2cw","國際重要疫情資訊","","其他","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2018-01-16T00:00:00+08:00","CDC","2018-01-16T00:00:00+08:00","2018-04-16T00:00:00+08:00","疾病管制署","肯亞─屈公病","據報導，肯亞南部濱海省蒙巴薩近一個月發生屈公病疫情，為該城市首次出現確診病例，現累計40例；該國最近一次疫情為2016年5-7月間曼德拉郡累計約1,800例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=tsdjGKVam1Rq8aO_l0lKCg","國際重要疫情資訊","","屈公病","肯亞","Kenya","0.43,37.74","KE","",""
"2018-01-16T00:00:00+08:00","CDC","2018-01-16T00:00:00+08:00","2018-04-16T00:00:00+08:00","疾病管制署","澳洲─A型肝炎","澳洲維多利亞省1/2公布男男間性行為(MSM)及用藥者相關A型肝炎疫情持續，自2017年3月起截至2018/1/12累計27例，個案均為男性且多數無國外旅遊史，本次疫情病毒株與歐洲流行株相似。 ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Dj2B07vHU6ekqPpDAjTNkA","國際重要疫情資訊","","急性病毒性A型肝炎","澳大利亞","Australia","-25.00,134.64","AU","",""
